"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"52",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8956,14,"SF","31:08", 5,18,"27.8",0,0,"0.0",4,12,"33.3",0, 1, 1,1,1,1,2,1,"-12",NA
"53",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8974, 7,"SF","28:50", 3,11,"27.3",0,0,"0.0",1, 9,"11.1",0, 6, 6,3,4,3,0,0,"-19",NA
"54",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8982,19,"SF","31:48", 7,12,"58.3",0,0,"0.0",5, 8,"62.5",1, 2, 3,4,1,0,3,0,"-2",NA
"55",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8993,18,"SF","32:22", 6,17,"35.3",0,0,"0.0",6,16,"37.5",0, 7, 7,3,2,2,3,1,"-2",NA
"56",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9017,15,"SG","32:55", 5,13,"38.5",0,0,"0.0",5,12,"41.7",0, 4, 4,0,4,0,3,0,"-7",NA
"57",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9029,19,"SG","33:56", 7,17,"41.2",1,2,"50.0",4,13,"30.8",0, 5, 5,7,3,1,0,0,"-2",NA
"58",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9067,19,"SG","35:42", 6,13,"46.2",3,3,"100",4, 9,"44.4",0, 3, 3,2,3,1,3,2,"6",NA
"59",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9071,24,"SG","33:23", 8,13,"61.5",3,5,"60.0",5,10,"50.0",0, 4, 4,2,2,1,2,0,"-8",NA
"60",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8375, 2,"SG","22:41", 1, 5,"20.0",0,0,"0.0",0, 4,"0.0",0, 3, 3,1,0,2,0,1,"8",NA
"61",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8389,11,"SG","29:33", 3,11,"27.3",2,2,"100",3,11,"27.3",0, 4, 4,2,2,1,2,1,"-8",NA
"62",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8400,29,"SG","38:08",11,16,"68.8",0,0,"0.0",7,11,"63.6",1, 5, 6,5,3,0,1,1,"13",NA
"63",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8424,25,"SG","36:35", 9,13,"69.2",1,1,"100",6, 8,"75.0",1, 5, 6,3,5,1,1,0,"-9",NA
"64",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8435,16,"SG","30:37", 5,12,"41.7",2,2,"100",4, 7,"57.1",0, 5, 5,5,2,1,2,0,"10",NA
