"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"655", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 9,"SG","22:50", 4, 9,"44.4", 0, 0,"0.0", 1, 3,"33.3", 1, 0, 1, 1, 1, 1, 0, 0,"-13",NA
"656",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214,21,"PG","34:11", 8,14,"57.1", 2, 2,"100", 3, 7,"42.9", 0, 5, 5, 7, 2, 2, 7, 0,"-16",NA
"657",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 3,NA,"4:25", 1, 1,"100", 1, 1,"100", 0, 0,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"1",NA
"658", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214,14,NA,"23:06", 5,10,"50.0", 3, 3,"100", 1, 4,"25.0", 0, 2, 2, 2, 3, 0, 0, 1,"-8",NA
"659",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 7,NA,"6:37", 3, 4,"75.0", 0, 0,"0.0", 1, 2,"50.0", 0, 0, 0, 1, 0, 1, 0, 0,"-1",NA
"660", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 3,NA,"16:53", 1, 4,"25.0", 0, 0,"0.0", 1, 4,"25.0", 0, 2, 2, 0, 1, 0, 0, 0,"-7",NA
"661", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 8,NA,"22:40", 3, 7,"42.9", 0, 0,"0.0", 2, 5,"40.0", 0, 0, 0, 2, 0, 0, 2, 0,"-12",NA
"662",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 5,NA,"6:37", 0, 1,"0.0", 5, 6,"83.3", 0, 1,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"-1",NA
"663",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 5,NA,"14:01", 2, 5,"40.0", 0, 0,"0.0", 1, 3,"33.3", 0, 2, 2, 1, 1, 0, 1, 0,"-8",NA
"664",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8214, 1,NA,"11:55", 0, 0,"0.0", 1, 2,"50.0", 0, 0,"0.0", 0, 3, 3, 0, 1, 1, 0, 2,"-5",NA
"665", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 9,"PF","14:51", 4, 6,"66.7", 1, 1,"100", 0, 1,"0.0", 0, 4, 4, 3, 1, 0, 0, 0,"-1",NA
"666", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 5,"SF","28:53", 2, 4,"50.0", 0, 0,"0.0", 1, 2,"50.0", 0, 1, 1, 1, 0, 0, 3, 0,"-13",NA
"667",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352,16,"C","34:58", 8,12,"66.7", 0, 0,"0.0", 0, 0,"0.0", 1,15,16, 0, 3, 0, 0, 1,"5",NA
"668",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352,19,"PG","32:33", 5,16,"31.2", 8, 9,"88.9", 1, 4,"25.0", 1, 1, 2,13, 4, 3, 3, 0,"-5",NA
"669", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352,22,"SG","37:11", 8,18,"44.4", 2, 2,"100", 4, 8,"50.0", 2, 2, 4, 6, 3, 4, 1, 0,"7",NA
"670",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"671", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352,13,NA,"23:29", 4,10,"40.0", 3, 3,"100", 2, 7,"28.6", 0, 3, 3, 3, 4, 0, 0, 0,"-8",NA
"672",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 2,NA,"11:25", 1, 2,"50.0", 0, 0,"0.0", 0, 0,"0.0", 1, 0, 1, 1, 0, 0, 0, 0,"-11",NA
"673", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 8,NA,"18:58", 3, 4,"75.0", 0, 2,"0.0", 2, 3,"66.7", 0, 1, 1, 0, 1, 1, 0, 0,"2",NA
"674", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352,12,NA,"26:15", 4,10,"40.0", 1, 2,"50.0", 3, 6,"50.0", 0, 1, 1, 3, 0, 1, 0, 0,"0",NA
"675",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 2,NA,"5:47", 1, 2,"50.0", 0, 2,"0.0", 0, 1,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"-2",NA
"676",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"677",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8352, 2,NA,"5:38", 1, 1,"100", 0, 0,"0.0", 0, 0,"0.0", 1, 1, 2, 0, 1, 0, 0, 0,"-9",NA
"678", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 6,"SF","43:46", 2, 5,"40.0", 0, 0,"0.0", 2, 4,"50.0", 0, 4, 4, 1, 3, 0, 0, 0,"-3",NA
"679", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 3,"PF","25:21", 1, 4,"25.0", 0, 0,"0.0", 1, 3,"33.3", 0, 6, 6, 1, 1, 0, 0, 1,"-5",NA
"680",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963,28,"C","44:25", 9,15,"60.0",10,10,"100", 0, 0,"0.0", 6,11,17, 0, 3, 0, 0, 5,"3",NA
"681", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963,28,"SG","45:16",12,17,"70.6", 0, 0,"0.0", 4, 5,"80.0", 0, 5, 5, 5, 5, 1, 0, 2,"7",NA
"682",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963,28,"PG","34:59",11,23,"47.8", 4, 6,"66.7", 2, 2,"100", 0, 2, 2,12, 5, 1, 7, 0,"8",NA
"683",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"684", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963,16,NA,"36:12", 5,12,"41.7", 4, 4,"100", 2, 4,"50.0", 1,11,12, 1, 2, 1, 1, 0,"12",NA
"685",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 8,NA,"9:00", 3, 4,"75.0", 0, 0,"0.0", 2, 2,"100", 0, 3, 3, 2, 0, 0, 1, 0,"1",NA
"686", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 0,NA,"16:07", 0, 4,"0.0", 0, 0,"0.0", 0, 3,"0.0", 0, 1, 1, 1, 1, 0, 1, 0,"-3",NA
"687",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"688",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"689",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963,10,NA,"12:28", 4, 6,"66.7", 2, 4,"50.0", 0, 0,"0.0", 2, 3, 5, 0, 2, 0, 1, 1,"0",NA
"690", 553,Lou,Williams,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8963, 7,NA,"22:22", 3,10,"30.0", 1, 2,"50.0", 0, 1,"0.0", 1, 1, 2, 5, 0, 0, 1, 0,"5",NA
"691", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,24,"SF","33:41",10,15,"66.7", 2, 3,"66.7", 2, 5,"40.0", 0, 1, 1, 3, 4, 0, 2, 0,"12",NA
"692", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970, 7,"PF","29:52", 2, 6,"33.3", 2, 2,"100", 1, 5,"20.0", 1, 3, 4, 2, 0, 0, 1, 0,"19",NA
"693",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,14,"C","28:42", 5, 8,"62.5", 4, 6,"66.7", 0, 0,"0.0", 2, 8,10, 0, 2, 2, 2, 6,"20",NA
"694", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,26,"SG","32:40", 9,17,"52.9", 2, 2,"100", 6,11,"54.5", 0, 7, 7, 7, 4, 1, 2, 1,"18",NA
"695",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,10,"PG","27:49", 4,10,"40.0", 0, 0,"0.0", 2, 6,"33.3", 0, 1, 1, 5, 4, 1, 2, 0,"11",NA
"696",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970, 0,NA,"2:26", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 1, 0, 2, 0,"0",NA
"697", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"698",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970, 1,NA,"6:12", 0, 1,"0.0", 1, 2,"50.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 1, 1, 0,"-3",NA
"699",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970, 4,NA,"6:45", 2, 4,"50.0", 0, 0,"0.0", 0, 0,"0.0", 0, 2, 2, 0, 0, 2, 0, 0,"5",NA
"700",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,11,NA,"19:18", 5, 6,"83.3", 1, 2,"50.0", 0, 0,"0.0", 3, 6, 9, 0, 3, 2, 2, 1,"3",NA
"701", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,10,NA,"22:16", 4, 5,"80.0", 1, 1,"100", 1, 1,"100", 0, 4, 4, 0, 3, 0, 0, 0,"11",NA
"702", 553,Lou,Williams,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8970,19,NA,"30:19", 8,15,"53.3", 2, 3,"66.7", 1, 1,"100", 0, 4, 4, 8, 2, 1, 1, 1,"19",NA
"703", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,10,"SF","28:03", 4,11,"36.4", 0, 0,"0.0", 2, 7,"28.6", 0, 1, 1, 4, 3, 3, 0, 0,"7",NA
"704", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 5,"PF","19:01", 2, 5,"40.0", 0, 2,"0.0", 1, 4,"25.0", 3, 2, 5, 3, 1, 0, 1, 0,"-6",NA
"705",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,24,"C","32:10",10,16,"62.5", 4, 6,"66.7", 0, 0,"0.0", 5,13,18, 0, 3, 1, 1, 2,"-3",NA
"706", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,10,"SG","33:06", 3,10,"30.0", 1, 2,"50.0", 3, 6,"50.0", 0, 3, 3, 5, 2, 2, 2, 0,"-3",NA
"707",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,13,"PG","27:53", 3,11,"27.3", 7, 8,"87.5", 0, 4,"0.0", 0, 2, 2, 3, 1, 1, 7, 0,"-8",NA
"708",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"709", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,25,NA,"28:59", 5, 8,"62.5",13,15,"86.7", 2, 5,"40.0", 0,10,10, 0, 3, 0, 1, 0,"12",NA
"710",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"711",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"712",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"713",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 7,NA,"15:40", 1, 2,"50.0", 5, 7,"71.4", 0, 0,"0.0", 1, 5, 6, 1, 3, 1, 1, 0,"6",NA
"714", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987, 8,NA,"29:03", 2, 3,"66.7", 2, 2,"100", 2, 3,"66.7", 0, 1, 1, 1, 2, 1, 0, 1,"6",NA
"715", 553,Lou,Williams,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8987,15,NA,"26:05", 5,15,"33.3", 3, 3,"100", 2, 3,"66.7", 1, 2, 3, 2, 1, 1, 2, 0,"19",NA
"716", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,17,"SF","24:34", 7,11,"63.6", 0, 0,"0.0", 3, 4,"75.0", 0, 3, 3, 2, 3, 0, 0, 0,"4",NA
"717", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 5,"PF","30:21", 2, 5,"40.0", 0, 0,"0.0", 1, 3,"33.3", 3, 6, 9, 3, 1, 2, 1, 0,"29",NA
"718",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,12,"C","28:19", 5, 7,"71.4", 2, 4,"50.0", 0, 0,"0.0", 5, 7,12, 1, 3, 0, 1, 3,"31",NA
"719", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,21,"SG","29:48", 8,11,"72.7", 0, 0,"0.0", 5, 8,"62.5", 0, 4, 4, 4, 2, 0, 2, 0,"29",NA
"720",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,30,"PG","31:27",10,21,"47.6", 4, 6,"66.7", 6, 7,"85.7", 0, 1, 1,12, 0, 0, 3, 0,"26",NA
"721",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 0,NA,"2:41", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 1, 0, 1, 0,"-4",NA
"722", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,14,NA,"21:24", 5,11,"45.5", 1, 1,"100", 3, 5,"60.0", 0, 1, 1, 0, 3, 0, 1, 0,"0",NA
"723",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 0,NA,"3:36", 0, 2,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"-3",NA
"724",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 2,NA,"3:36", 0, 2,"0.0", 2, 2,"100", 0, 1,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"-3",NA
"725",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 0,NA,"3:36", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 1, 1, 0, 0,"-3",NA
"726",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 7,NA,"19:41", 2, 4,"50.0", 3, 6,"50.0", 0, 0,"0.0", 2, 1, 3, 0, 5, 1, 1, 2,"-15",NA
"727", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998, 3,NA,"22:00", 0, 4,"0.0", 3, 3,"100", 0, 1,"0.0", 0, 4, 4, 0, 3, 1, 0, 1,"0",NA
"728", 553,Lou,Williams,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8998,12,NA,"18:56", 5,10,"50.0", 0, 0,"0.0", 2, 2,"100", 0, 3, 3, 2, 1, 2, 1, 0,"-11",NA
"729", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,13,"SF","30:38", 5,13,"38.5", 2, 2,"100", 1, 4,"25.0", 0, 5, 5, 4, 2, 0, 0, 1,"-8",NA
"730", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,10,"PF","28:40", 4, 9,"44.4", 1, 1,"100", 1, 5,"20.0", 1, 5, 6, 1, 2, 2, 0, 0,"-13",NA
"731",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,13,"C","32:19", 6,12,"50.0", 1, 2,"50.0", 0, 0,"0.0", 6, 5,11, 1, 3, 0, 0, 2,"-10",NA
"732", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,24,"SG","36:17", 9,20,"45.0", 2, 2,"100", 4, 8,"50.0", 3, 3, 6, 3, 3, 2, 2, 0,"-16",NA
"733",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,14,"PG","33:32", 6,17,"35.3", 2, 2,"100", 0, 4,"0.0", 0, 5, 5,11, 3, 0, 2, 0,"-20",NA
"734",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008, 2,NA,"4:04", 0, 0,"0.0", 2, 2,"100", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"5",NA
"735", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"736",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008, 3,NA,"9:25", 1, 5,"20.0", 0, 0,"0.0", 1, 1,"100", 1, 2, 3, 4, 1, 0, 0, 0,"0",NA
"737",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008, 9,NA,"19:12", 4, 8,"50.0", 1, 2,"50.0", 0, 1,"0.0", 0, 4, 4, 1, 2, 1, 0, 0,"-6",NA
"738",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008, 3,NA,"4:04", 1, 2,"50.0", 1, 1,"100", 0, 0,"0.0", 0, 0, 0, 0, 1, 0, 0, 0,"5",NA
"739", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008, 9,NA,"18:43", 3, 3,"100", 1, 1,"100", 2, 2,"100", 0, 2, 2, 1, 1, 0, 1, 0,"-14",NA
"740", 553,Lou,Williams,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9008,13,NA,"23:04", 6,12,"50.0", 0, 0,"0.0", 1, 3,"33.3", 0, 0, 0, 0, 1, 0, 2, 0,"-13",NA
"741", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019,11,"SF","34:42", 5, 8,"62.5", 0, 0,"0.0", 1, 4,"25.0", 0, 2, 2, 5, 2, 2, 0, 1,"14",NA
"742", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019, 0,"PF","22:03", 0, 2,"0.0", 0, 0,"0.0", 0, 1,"0.0", 1, 2, 3, 1, 1, 1, 0, 0,"-11",NA
"743",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019,22,"C","37:05",10,12,"83.3", 2, 3,"66.7", 0, 0,"0.0", 0,10,10, 1, 1, 0, 1, 2,"12",NA
"744", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019,10,"SG","34:13", 5,10,"50.0", 0, 0,"0.0", 0, 4,"0.0", 0, 4, 4, 2, 2, 0, 2, 1,"17",NA
"745",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019,42,"PG","37:56",15,25,"60.0",11,14,"78.6", 1, 6,"16.7", 0, 8, 8, 9, 1, 0, 4, 0,"20",NA
"746",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,9019, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
